Feature	Gain	Cover	Frequency
Visa_status_tend6	0.0416428415458851	0.00915480250792737	0.00583124380430346
mcaja_ahorro_avg3	0.0338722492749036	0.00829242885294093	0.00915505277275643
mpasivos_margen_avg6	0.0281638519670739	0.0112959543366958	0.0132369234357689
ctrx_quarter_normalizado_avg3	0.0266328230699276	0.00281709704843154	0.00233249752172138
mpasivos_margen_avg3	0.0258214810193184	0.00952263838106657	0.0126537990553385
mpasivos_margen	0.0256378056038559	0.00611925125134528	0.00588955624234649
mcuentas_saldo	0.0215922521436454	0.0109510323559961	0.0113126129803487
mcaja_ahorro_tend3	0.0195354765712643	0.00272597810477151	0.00268237214997959
mv_status01	0.0186111586446058	0.00487729815240668	0.00285730946410869
mcaja_ahorro	0.017893498821622	0.0047517157639948	0.00384862091084028
mpayroll_avg3	0.0178760958068911	0.00652070138883938	0.00431512041518456
mtarjeta_visa_consumo_avg6	0.0177330451679151	0.00784538590542345	0.00991311446731588
mcuenta_corriente_avg3	0.0164217897640269	0.0140081841060037	0.0193014169922444
mv_status07_tend3	0.0153776390506889	0.00582045283588984	0.00221587264563531
ctarjeta_visa_trx	0.0151631545469032	0.00512483165213547	0.00414018310105546
mtarjeta_visa_consumo_tend3	0.0108941914098	0.0132608603466341	0.0110210507901335
mcuentas_saldo_lag1	0.0108513158545149	0.00558425921430136	0.0062394308706047
cpayroll_trx	0.00967047238917524	0.00584148567144012	0.00239080995976442
ctrx_quarter_avg3	0.00922053969867234	0.00668852026291066	0.00653099306081987
mpayroll_sobre_edad_tend6	0.00911111787725714	0.0127360667215377	0.0104379264097032
mvr_msaldopesos2	0.00902094442993136	0.00833808232869143	0.0106711761618753
mv_fechaalta	0.00883591806084824	0.00572288445447923	0.00769724182168056
cprestamos_personales	0.00863311812641877	0.0065078485018733	0.00396524578692635
mdescubierto_preacordado_delta1	0.00856580470421383	0.00351833889782563	0.000932999008688553
mtarjeta_visa_consumo_avg3	0.00852552570679979	0.00200069361697823	0.00244912239780745
mv_status07_avg3	0.00835169204700731	0.00104815196059356	0.000699749256516415
mv_mpagominimo_tend6	0.00827550466333925	0.0105249680083097	0.010088051781445
mv_status07_tend6	0.00824072607358761	0.00539745126872651	0.00268237214997959
mpayroll_sobre_edad_tend3	0.00823886788013077	0.0138482152931525	0.0092716776488425
cpayroll_trx_avg3	0.00785246214189882	0.00472614110631158	0.00233249752172138
mtransferencias_recibidas_lag1	0.00769884103192486	0.00749076537600248	0.00991311446731588
mpasivos_margen_delta1	0.00759829926822489	0.00755553009340748	0.00892180302058429
mv_msaldototal_avg3	0.00755684162673668	0.00912949511492217	0.010146364219488
Master_status	0.00744568883968649	0.00561407040852297	0.00367368359671118
mpayroll_tend6	0.00741818251094191	0.0101022406949635	0.0077555542597236
mv_mpagominimo_avg3	0.00731971726976807	0.00982877902689732	0.00973817715318677
mtransferencias_recibidas	0.00730691949393518	0.00399056944450465	0.00332380896845297
mcuenta_corriente_tend3	0.00717257924176104	0.00275907601153194	0.00344043384453904
mautoservicio_avg6	0.00698035924557132	0.00798835727184032	0.00903842789667036
ctrx_quarter_avg6	0.00694793190740389	0.00297162495629987	0.00332380896845297
mv_Finiciomora	0.00690338075400403	0.00609510615216734	0.00186599801737711
mpasivos_margen_tend6	0.00684941733604425	0.00242915789523831	0.00262405971193656
mprestamos_personales_delta1	0.0067417153682681	0.01001793182863	0.0060644935564756
mv_msaldototal_avg6	0.0065214178750083	0.00339470004920621	0.00349874628258208
Visa_Fvencimiento	0.00636451325733593	0.0027117440241425	0.00309055921628083
ccomisiones_mantenimiento_avg3	0.00620872782838968	0.00584416265148653	0.0064143681847338
mvr_msaldopesos2_avg6	0.00617331430016453	0.00169666676636767	0.00250743483585049
mcomisiones_mantenimiento_avg6	0.00617078172748353	0.00764221498745902	0.00857192839232608
cpayroll_trx_lag1	0.00603431766862939	0.00260939688878449	0.00116624876086069
Visa_status_avg6	0.00550872441481121	0.000572094580708413	0.000408187066301242
mactivos_margen_lag1	0.00544680367209689	0.00441285965709349	0.00425680797714152
mv_status04	0.00542387349690306	0.00180546879100473	0.00215756020759228
mtransferencias_recibidas_avg3	0.00535820671401844	0.00417159849033126	0.00530643186191615
foto_mes	0.00531668828480829	0.00948508224227646	0.0104962388477462
mcuenta_corriente_lag1	0.00531565967744114	0.00479352954652328	0.00688086768907808
Visa_mfinanciacion_limite	0.00530127651804476	0.0051594626964422	0.00618111843256167
cprestamos_personales_tend6	0.00529347943211322	0.00299352528379145	0.00209924776954924
mcuentas_saldo_tend6	0.00526469697603663	0.00449295225539187	0.00384862091084028
mpagomiscuentas_avg3	0.00513650360738155	0.00266129362268302	0.00279899702606566
ctarjeta_visa_trx_avg3	0.00493780140000802	0.00215673914650412	0.00180768557933407
ctrx_quarter_delta1	0.00486160926745418	0.00799246353082645	0.00839699107819698
mv_msaldototal_tend6	0.00484254487248337	0.00888890280876889	0.00991311446731588
mrentabilidad_annual_avg6	0.00467896988035707	0.00526474918412729	0.00956323983905767
mv_mpagominimo_avg6	0.00461720464381239	0.00325281297782459	0.00332380896845297
ctrx_quarter_normalizado	0.00457208953399889	0.00471333015417992	0.00390693334888332
mtransferencias_recibidas_avg6	0.00449428380179564	0.00678204990041856	0.00938830252492857
cproductos_tend6	0.00447544899559759	0.00167312944272322	0.000991311446731588
mtransferencias_recibidas_tend3	0.00434907129821234	0.00310741302536385	0.0030322467782378
Master_fultimo_cierre_lag1	0.00433314597727487	0.00272558126145514	0.00338212140649601
mdescubierto_preacordado_tend3	0.00425989235502088	0.000695478745100142	0.000174937314129104
cpayroll_trx_avg6	0.00420403825091343	0.00131244737277002	0.000816374132602484
mvr_msaldopesos2_tend6	0.00419604787634273	0.005697760596266	0.00653099306081987
mcomisiones_otras	0.00416003913083615	0.00774683666823582	0.0079304915738527
mcaja_ahorro_avg6	0.00415234712377197	0.00645055489456806	0.00781386669776663
mcuenta_debitos_automaticos_tend6	0.00412517087152183	0.00345736383140691	0.00344043384453904
mv_status01_tend3	0.00410075229255418	0.0030287729099469	0.00198262289346318
Visa_mpagominimo	0.00402457631231418	0.00931964554636563	0.00658930549886291
mcuenta_corriente_avg6	0.00392240837056477	0.0091162800507695	0.0114875502944778
Visa_mfinanciacion_limite_tend3	0.00389125452086139	0.00827321459137654	0.00880517814449822
mcomisiones_mantenimiento_avg3	0.00359656619182053	0.00474644329726353	0.00559799405213132
Visa_Finiciomora	0.00358171997247363	0.00388463464427947	0.00116624876086069
mpagomiscuentas_tend6	0.003570291784107	0.0098742509248148	0.0090967403347134
mv_fechaalta_lag1	0.00347522364791426	0.0060806282903676	0.00705580500320718
mv_msaldototal	0.00345348805128584	0.00333017380122626	0.00309055921628083
mcaja_ahorro_delta1	0.00344871478929097	0.00806349848445628	0.0079304915738527
mprestamos_personales_avg6	0.00344608489253886	0.00831098865152284	0.00577293136626042
mtarjeta_visa_consumo_tend6	0.00338948987462486	0.0027189670198053	0.00204093533150621
cproductos_avg3	0.00333855205572252	0.00375670670079586	0.00361537115866814
