Feature	Gain	Cover	Frequency
mcuenta_corriente	0.00327310221265933	0.00365121817083297	0.00739427484216899
cprestamos_personales_tend6	0.00326815534958052	0.00157797579183882	0.00125399982703451
ctarjeta_visa_trx_tend6	0.00313602788467546	0.00282715413219913	0.00389172360114157
Master_status	0.00312355310073248	0.000116821361011342	0.000259448240076105
mv_msaldopesos	0.00300399273362442	0.000519767269702685	0.00134048257372654
cproductos	0.00287340860780947	0.00475809476654205	0.0064429646285566
mtarjeta_visa_debitos_automaticos_tend6	0.00275364780572029	0.010426484114858	0.00687537836201678
thomebanking	0.00262664182551427	0.00243171136036368	0.00376199948110352
mcaja_ahorro_lag1	0.00252196319791026	0.0037810901590707	0.0054484130415982
mcomisiones_mantenimiento	0.00248938030141386	0.00559987047033842	0.00579434402836634
mv_status01	0.00235983995508921	0.000696182142013035	0.000562137853498227
cliente_edad_avg6	0.00234124959947997	0.00590374724473769	0.00726455072213093
mtransferencias_recibidas	0.00230651223046221	0.00431475555646295	0.00492951656144599
cliente_edad	0.00227586666794429	0.00314011315421857	0.00856179192251146
mprestamos_personales_lag1	0.00223009042130051	0.000198078284694705	0.000432413733460175
mv_fechaalta_tend6	0.00216782871403597	0.00121320399523676	0.00294041338752919
mprestamos_personales_delta1	0.00212114211604498	0.00637630826649544	0.00436737870794777
mactivos_margen_avg6	0.00210061065735348	0.0049714181874493	0.00601055089509643
mvr_mpagominimo_avg6	0.00207850722224908	0.00365615101412152	0.00415117184121768
mactivos_margen_tend6	0.00207207701092842	0.00317337191384933	0.00670241286863271
cliente_edad_lag1	0.0020324613239284	0.00363788543690645	0.00713482660209288
ccomisiones_mantenimiento_delta1	0.0019838880880008	0.00455691663462264	0.00302689613422122
ctarjeta_visa_debitos_automaticos_tend6	0.00193797526756164	0.00223898602079512	0.00332958574764335
Visa_fultimo_cierre_tend6	0.0019314167374019	0.000935604885870345	0.00203234454726282
mpayroll_avg6	0.00189764341627684	0.00332398180276021	0.00268096514745308
ccaja_ahorro_tend6	0.00187686576708474	0.00919066308143081	0.00289717201418317
mrentabilidad_annual_tend6	0.00185768278441256	0.00404310408044338	0.00639972325521059
mpasivos_margen_lag1	0.00183899793542638	0.000366301975964563	0.000951310213612384
Master_fechaalta	0.00179334237629321	0.00593933453818097	0.00501599930813803
mcomisiones_mantenimiento_avg6	0.00179028376277752	0.00433425085706473	0.00389172360114157
ccaja_seguridad	0.00171101160393887	0.0072487357378039	0.00324310300095131
mcaja_ahorro_delta1	0.00166068504746032	0.00605050936565551	0.00479979244140794
thomebanking_avg6	0.00165572982819149	0.0024689832460799	0.00406468909452564
mcuentas_saldo_delta1	0.00160710198743689	0.00956371394244628	0.00557813716163625
chomebanking_trx_delta1	0.00160468684993476	0.0046335626321344	0.00397820634783361
mvr_msaldototal_avg6	0.0015887159475518	0.000284592114897668	0.000864827466920349
mtransferencias_emitidas_avg6	0.00155458276528711	0.00389676313442021	0.00566461990832829
mdescubierto_preacordado_avg6	0.0015513181595183	0.00173845941525472	0.00220531004064689
mv_msaldototal_lag1	0.00154845378668009	0.000242268276559632	0.000562137853498227
ctrx_quarter_tend6	0.00154841861308127	0.00172777530806066	0.00328634437429733
mv_msaldopesos_lag1	0.00153357641609835	0.000124422360670781	0.00051889648015221
tmobile_app_delta1	0.00149268207153335	0.00380712982004841	0.00220531004064689
mpayroll_lag1	0.00144852000482391	0.00047851992220369	0.00034593098676814
mrentabilidad_annual_lag1	0.00142489516324727	0.00112940328249536	0.00337282712098936
mrentabilidad_annual_delta1	0.00139167264061641	0.00331289894756397	0.00501599930813803
Visa_Finiciomora	0.00137833188272691	0.00547138218917501	0.00177289630718672
mcuenta_debitos_automaticos	0.00136090010404518	0.00486542601094606	0.00436737870794777
internet_tend6	0.00135246067999174	0.00189269054981404	0.00276744789414512
mtarjeta_master_consumo	0.00135130275438144	0.00211280663650009	0.00129724120038052
Visa_fechaalta	0.00134414608856361	0.000475229500045759	0.0019891031739168
mcuenta_corriente_lag1	0.00133985040125656	0.00228867360587742	0.00436737870794777
Master_status_avg6	0.00133892820344917	7.87484382024748e-05	0.000259448240076105
mrentabilidad_annual	0.00131365423479246	0.00185680440998053	0.00324310300095131
ctrx_quarter_normalizado_delta1	0.00130581799802969	0.00294575955787254	0.002464758280723
mv_fultimo_cierre_tend6	0.00129330523098795	0.00101928756233554	0.00233503416068494
cprestamos_personales_avg6	0.00125502502576141	0.00280985892048021	0.00237827553403096
mv_mpagominimo	0.00124112801827763	0.00169871413302336	0.00229179278733893
ctransferencias_recibidas_avg6	0.00122245797657303	0.00301929787484308	0.00467006832136989
mprestamos_personales_avg6	0.00121472613363217	0.000645140251619784	0.00155668944045663
tcallcenter	0.00121380039335047	0.000529287539213309	0.000691861973536279
numero_de_cliente	0.00121076099483904	0.00260230414700279	0.00501599930813803
mrentabilidad_annual_avg6	0.00116578712797318	0.00159535674081654	0.00475655106806192
Visa_status	0.00115738461736268	0.00109184145676248	0.000389172360114157
mv_mpagominimo_avg6	0.00114286752237912	0.00161824247249391	0.00233503416068494
Master_Fvencimiento	0.00113000306026594	0.0020267141958032	0.00319986162760529
mcuenta_corriente_delta1	0.00112341766190418	0.0033965006082214	0.00376199948110352
cplazo_fijo	0.00110983261332157	0.00443375490138179	0.00159993081380265
mv_status02	0.0011073567627551	0.00202688674337788	0.000778344720228314
chomebanking_trx	0.00110070330747606	0.00435552464243188	0.00410793046787166
ccomisiones_mantenimiento_avg6	0.00109803029773839	0.00700217963255236	0.00389172360114157
mcaja_ahorro_avg6	0.0010940814219464	0.00225761933466345	0.00432413733460175
mcuentas_saldo_lag1	0.00108392080705136	0.00672605307938452	0.00441062008129378
Visa_fechaalta_avg6	0.00107024082029841	0.00297864446442483	0.00259448240076105
cpayroll_trx_avg6	0.00104750930622775	0.00076285493263063	0.000951310213612384
ctransferencias_emitidas_avg6	0.00104084610429432	0.00109913169909837	0.00233503416068494
ctrx_quarter	0.0010406862389861	0.0011748765432941	0.00194586180057079
mv_fechaalta_avg6	0.00103403703411186	0.00129570201671163	0.0027242065207991
Visa_mpagominimo	0.00102914952290966	0.00138834922643791	0.00341606849433538
ccaja_ahorro_avg6	0.00102850549028707	0.00240823544730525	0.00220531004064689
mv_Finiciomora_lag1	0.00102084212189662	0.00823464736267812	0.0027242065207991
mpagomiscuentas	0.000998760422057263	0.00355694034360369	0.00276744789414512
Visa_fechaalta_lag1	0.0009973205432873	0.00055587993188081	0.00168641356049468
mrentabilidad_tend6	0.000994208470966611	0.00148582572944679	0.00380524085444954
Visa_mpagado_avg6	0.000986315960960673	0.00270612606560934	0.00311337888091326
mv_status04	0.000985853473885353	9.22765758189793e-05	8.64827466920349e-05
mv_Finiciomora_avg6	0.00097384835967271	0.00228923234668671	0.000951310213612384
ctrx_quarter_delta1	0.000973386034500775	0.00121354662235489	0.00337282712098936
mcaja_ahorro_dolares_tend6	0.000969184932633378	0.0017843951636448	0.00220531004064689
ccajas_extracciones_avg6	0.000968002699645858	0.00319048127208607	0.0034593098676814
Master_fultimo_cierre_tend6	0.000963999515673379	0.00464949291527749	0.00298365476087521
Visa_delinquency_tend6	0.000897735322490398	0.00222048898517297	0.00168641356049468
chomebanking_trx_tend6	0.000880315597145397	0.00185750586737834	0.00376199948110352
mtransferencias_recibidas_avg6	0.000872843756227976	0.00198311685335056	0.00341606849433538
Master_Fvencimiento_tend6	0.000867667569877371	0.000836253537572415	0.00259448240076105
chomebanking_trx_avg6	0.000866252599890455	0.00182494448752857	0.0034593098676814
mv_mpagospesos_tend6	0.000860755741132479	0.00115318501681487	0.00207558592060884
Visa_fultimo_cierre_avg6	0.000855724611044853	0.00124444658796414	0.00307013750756724
mv_mpagominimo_delta1	0.000845282590780906	0.00218518454956977	0.00138372394707256
Visa_mfinanciacion_limite	0.000844757617464073	0.00219022630814955	0.00289717201418317
tcallcenter_avg6	0.000815353096957755	0.00123609616525647	0.00151344806711061
ccallcenter_trx	0.000805872626900488	0.00363261071763971	0.0017296549338407
internet_avg6	0.000804481283520566	0.00195770149696829	0.00268096514745308
Master_fultimo_cierre_avg6	0.00079865537694138	0.00122802731272042	0.00324310300095131
mv_fultimo_cierre_avg6	0.000770805511831125	0.0010446684735863	0.00311337888091326
Master_fechaalta_avg6	0.000766666418255156	0.000921700749061256	0.00298365476087521
Master_mpagospesos_tend6	0.000764658789812275	0.00506801371061483	0.00268096514745308
mcaja_ahorro_dolares_avg6	0.000763757479305349	0.00112720297900108	0.00242151690737698
Visa_mpagospesos_tend6	0.000740585664566955	0.000954584046027963	0.00276744789414512
mvr_mpagominimo	0.000738939847511673	0.00321506522386099	0.00285393064083715
mpasivos_margen_tend6	0.000738656297363813	0.00334297437613103	0.00337282712098936
mforex_sell_avg6	0.00073623498284186	0.00379242078314127	0.00242151690737698
Visa_Fvencimiento_avg6	0.000734252945186813	0.00131485876781209	0.00307013750756724
mcomisiones_otras	0.000734048849919343	0.00193150860344291	0.00255124102741503
ccallcenter_trx_tend6	0.000730738730957035	0.00132833486216136	0.00194586180057079
ccomisiones_otras_avg6	0.000721962028464497	0.00365649364123965	0.00363227536106547
mcomisiones_otras_tend6	0.00071566759412058	0.00295526920411831	0.00302689613422122
mrentabilidad_delta1	0.000698670674706608	0.00232051185257684	0.00289717201418317
ccomisiones_otras_tend6	0.000693882704457501	0.000705667751780735	0.0019891031739168
mcomisiones_avg6	0.000693234706789239	0.000673266364738085	0.00237827553403096
mpasivos_margen_avg6	0.000692953394541234	0.000838581642162112	0.00229179278733893
cliente_antiguedad	0.000692781261612394	0.000978144730593847	0.00289717201418317
mrentabilidad	0.000692482268033154	0.0009390231091237	0.00250799965406901
internet_delta1	0.000691251731752386	0.00231371242653857	0.00155668944045663
mactivos_margen_lag1	0.000685888259162553	0.00109456498287748	0.00237827553403096
Master_Fvencimiento_lag1	0.000684839645498161	0.000787782155357916	0.00276744789414512
ctarjeta_visa_trx_avg6	0.000679695760107647	0.000928065372380241	0.00185937905387875
ctarjeta_debito_avg6	0.000670521453409965	0.00111026445144774	0.00302689613422122
cproductos_avg6	0.000670328524714274	0.00154854473403415	0.00263772377410707
mvr_mpagominimo_tend6	0.000662598377349828	0.00245073226244079	0.0019891031739168
ctarjeta_visa_debitos_automaticos_avg6	0.000646075495883041	0.00355444151563631	0.00263772377410707
ccajas_trx_avg6	0.000637867757162452	0.00164349075389249	0.002464758280723
Master_fechaalta_tend6	0.000634300061905646	0.000432797604862137	0.00134048257372654
Visa_Fvencimiento	0.000628457146123553	0.000859309348793233	0.0027242065207991
mv_cconsumos_tend6	0.000623835825251998	0.000919456772144786	0.00185937905387875
Visa_mpagominimo_avg6	0.000622055751489234	0.000907422759173697	0.00216206866730087
Master_Fvencimiento_avg6	0.000614497216070402	0.000961741121983144	0.00259448240076105
mautoservicio	0.000614379175803604	0.00230764568385846	0.00147020669376459
cmobile_app_trx_delta1	0.000613795330676627	0.0022783286920189	0.00134048257372654
mv_Fvencimiento	0.000610443398313014	0.00104717567139872	0.00281068926749114
Visa_Fvencimiento_tend6	0.000607266225663679	0.00233058742911418	0.00259448240076105
ccajas_consultas_tend6	0.000599209717756776	0.00234343632161394	0.00177289630718672
ccajas_consultas_avg6	0.000585193964544823	0.00358614380600668	0.00259448240076105
cmobile_app_trx	0.000582477106502497	0.000697438906437562	0.00134048257372654
tmobile_app_tend6	0.000582471089975139	0.000808951424967771	0.00155668944045663
mcuentas_saldo_avg6	0.000579333863723574	0.000836145588032535	0.00255124102741503
ccallcenter_trx_delta1	0.000576320706259008	0.00113074235039611	0.000864827466920349
mvr_msaldopesos2_tend6	0.000576294947747732	0.00105851745526269	0.00216206866730087
mcuenta_debitos_automaticos_tend6	0.000573273449966031	0.00312148155724154	0.00203234454726282
cmobile_app_trx_tend6	0.000565390598784543	0.0012554288977142	0.00237827553403096
mpayroll_sobre_edad_avg6	0.000551350035906866	0.00142563731531568	0.00125399982703451
Visa_mpagospesos_avg6	0.000547462078821211	0.00105249857092729	0.00242151690737698
mv_fechaalta_lag1	0.000543543419703676	0.00328408275145266	0.00203234454726282
