Feature	Gain	Cover	Frequency
ctrx_quarter	0.205352093155632	0.017297840393986	0.0139021505847313
mcuentas_saldo	0.040018238769187	0.0129272971350782	0.0190618019359643
mtarjeta_visa_consumo	0.0392536421656818	0.0118397906611948	0.015505234111515
mcaja_ahorro	0.0333868373644934	0.00813160362772411	0.013026148657527
mcuenta_corriente	0.0230956172736461	0.00729797774435108	0.0104857430686348
foto_mes	0.0194316025394074	0.0146749887618656	0.0158643949016688
ctarjeta_visa	0.0180500682073274	0.000629685648130867	0.000683281503219307
mpayroll	0.0172267592566636	0.0118482587691604	0.00556261223774692
mdescubierto_preacordado	0.0171694667064806	0.00161303106524228	0.00149796329551925
cpayroll_trx	0.0170942815991211	0.00801566803598875	0.00462529017563839
mprestamos_personales	0.016749226640568	0.00828922946877153	0.00353028776663309
mpasivos_margen	0.0119672276252462	0.00803903413588119	0.00960974114143051
cproductos_delta1	0.0100410046148821	0.00454549074343878	0.00151548333406334
mdescubierto_preacordado_delta1	0.0100119727164931	0.00431964642456254	0.00113004248609347
mactivos_margen	0.00997976004280399	0.00784356034041528	0.0130611887346152
Master_status	0.0098163288906476	0.00182928420562748	0.000797161753755858
ctrx_quarter_delta1	0.00841196315249821	0.00655271137384273	0.0121151066532346
mrentabilidad_annual_delta1	0.00832532211668339	0.00640540806063607	0.0136743900836582
mrentabilidad_annual	0.0083105477988834	0.00748420734469809	0.011160264552582
cliente_edad	0.00828610390790961	0.00771682246476497	0.0135867898909378
numero_de_cliente	0.00822994320775971	0.0094229165025726	0.0162410757303666
cliente_edad_lag1	0.00786166528941653	0.0106037893319916	0.0146905523192151
Master_fechaalta	0.00754952939674857	0.00840166118055865	0.0119136262099777
mcaja_ahorro_lag1	0.00718327903038227	0.00491741741261562	0.00946958083307783
Visa_Fvencimiento	0.00617991406172012	0.00796855518573881	0.0115281853620078
Visa_fechaalta_lag1	0.00617280962107096	0.00456468690089591	0.0095659410450703
Master_Fvencimiento	0.00611288570332087	0.00582874376173687	0.0108361438395164
