Feature	Gain	Cover	Frequency
Visa_mfinanciacion_limite	0.148968095831408	0.00206966187746314	0.0106666666666667
mcuenta_debitos_automaticos	0.136282483552311	0.0132297732552882	0.012
cliente_antiguedad	0.120972830030232	0.0128347769077931	0.0273333333333333
cliente_edad	0.114523274883586	0.0246683655661905	0.033
ctarjeta_visa_trx2	0.0654831480935104	0.00134114827460675	0.006
Visa_mlimitecompra	0.0450864372498878	0.00253452850524284	0.00566666666666667
Master_mfinanciacion_limite	0.0395565072727156	0.0174115205713615	0.0213333333333333
mtransferencias_emitidas	0.039273309090723	0.00612668444334248	0.0166666666666667
mtarjeta_visa_debitos_automaticos	0.034153161603555	0.00421186986301139	0.0126666666666667
ctransferencias_emitidas	0.0331476379104932	0.0178802320779224	0.0113333333333333
mextraccion_autoservicio	0.0280002440521799	0.00417261572896784	0.00833333333333333
mcuenta_corriente	0.0203479002064492	0.0177636517162279	0.0173333333333333
mcomisiones_otras	0.0202263566131762	0.0119200724520644	0.0126666666666667
chomebanking_trx	0.0184764282660593	0.0131453937533865	0.0256666666666667
mpagomiscuentas	0.0135234120776556	0.0189169854560446	0.0116666666666667
ctransferencias_recibidas	0.0116771134728886	0.0163388253703079	0.0136666666666667
ctarjeta_debito	0.0100428497648497	0.00976291360341754	0.00833333333333333
mtransferencias_recibidas	0.00918820422008725	0.0112854466324201	0.0146666666666667
mactivos_margen	0.00596431041588985	0.0162052028432047	0.0216666666666667
ctrx_quarter	0.00587441991407324	0.0254560591275851	0.033
ctarjeta_debito_trx	0.00538151567558869	0.00162091516376287	0.00366666666666667
matm_other	0.00511116269336874	0.00171454315786805	0.00366666666666667
Master_msaldototal	0.00501035477747541	0.00228314357600901	0.00366666666666667
Master_fechaalta	0.00500328989377925	0.0168616119794576	0.0303333333333333
mpayroll	0.00497716852313674	0.088769210397768	0.0213333333333333
mcomisiones	0.00461575340685703	0.00556711169666421	0.0153333333333333
mcaja_ahorro_dolares	0.00450223580119751	0.0103779513244062	0.017
