Feature	Gain	Cover	Frequency
ctrx_quarter	0.224481812338474	0.0186206171361177	0.0130223177094752
mcuentas_saldo	0.0419744854944429	0.0124005606772468	0.0191783224448634
mtarjeta_visa_consumo	0.031463749632404	0.0116040693474487	0.0151970886131451
mcaja_ahorro	0.0211293555100034	0.00673116001404909	0.012855702196694
foto_mes	0.0192087952259956	0.0140361967657254	0.0161967816898321
ctarjeta_visa	0.018316949862809	0.000601663970679235	0.000640154338580261
cpayroll_trx	0.0174099513262564	0.00781898411130898	0.00445477265751743
mdescubierto_preacordado	0.0173349929041746	0.00224215435347875	0.00151707809006007
mpayroll	0.0170822384354066	0.0123833502109727	0.00584031218485553
mcaja_ahorro_lag1	0.0160481274911133	0.00524693639044369	0.00908493006533082
mprestamos_personales	0.0150140397931445	0.00838163668122944	0.00327092559301969
mpasivos_margen	0.0123259046084574	0.00825836743654969	0.0103126233174026
mcuenta_corriente	0.0120324331816223	0.00760477163421274	0.0108387775682904
Master_status	0.0110646489651072	0.00189609165146872	0.000841846801420616
mdescubierto_preacordado_delta1	0.0104040492694635	0.0043481099365402	0.00119261630201254
mactivos_margen	0.00942852863147998	0.00788873591500865	0.0128907791467532
cproductos_delta1	0.00907725588816359	0.00409581790069169	0.00148200114000088
mrentabilidad_annual	0.00866551288069965	0.00846085189187985	0.0121804709080545
cliente_edad	0.00855091755211722	0.00861974524046622	0.0142500109615469
numero_de_cliente	0.0084947736173689	0.00997058115668983	0.016547551190424
ctrx_quarter_delta1	0.0080362338934086	0.0065912723770892	0.0114789319068707
mrentabilidad_annual_delta1	0.00786195559731677	0.005917652999104	0.0129346253343272
cliente_edad_lag1	0.00775342235488676	0.00939261613752414	0.0140570877362213
Visa_status	0.00711864383892438	0.00100033569087226	0.000605077388521068
Master_fechaalta	0.00691360063987394	0.00837548652398644	0.0116893936072259
Visa_fechaalta_lag1	0.0067722971208791	0.00463571124329859	0.00987416144166265
mcuenta_corriente_lag1	0.00629205861187953	0.00731490131680034	0.0102424694172842
Visa_Fvencimiento	0.00627731363347956	0.00759677802897263	0.0119086245450958
Master_Fvencimiento	0.00625311036391189	0.00575208547898971	0.0106283158679353
Visa_Fvencimiento_lag1	0.00616652920907068	0.00569217012220468	0.0112684702065155
mprestamos_personales_lag1	0.00587340843474463	0.00263307272375178	0.00155215504011926
mcuentas_saldo_delta1	0.0056714163879223	0.00808477561611498	0.0103477002674617
mcaja_ahorro_dolares_delta1	0.00558288359780107	0.00527673335545883	0.00632262024816942
mprestamos_personales_delta1	0.00557314897183478	0.0102606389793584	0.00344631034331565
Master_Fvencimiento_lag1	0.00555671781634497	0.00461409091715069	0.0106633928179945
chomebanking_trx	0.00539443880444328	0.00427143817329903	0.0086990836146797
mrentabilidad_annual_lag1	0.00522265614055183	0.00762197285406751	0.00909369930284562
mcomisiones_mantenimiento	0.00508707049705686	0.00648511605653934	0.00468277283290218
Master_fechaalta_lag1	0.00493021631966457	0.00549956069106296	0.0101898539921954
ctarjeta_visa_trx	0.00488183394581975	0.00675798759004648	0.0113386241066339
mrentabilidad	0.00486604712056223	0.00435284478531393	0.00788354452580348
mcaja_ahorro_delta1	0.00482393311851516	0.00695663394769043	0.00810277546367344
mcuenta_corriente_delta1	0.00480054527262914	0.00736978245304054	0.00833954487657298
Visa_fechaalta	0.00475019863528841	0.00514743332329292	0.00974262287894068
mrentabilidad_delta1	0.00465427922710313	0.00440501096064665	0.00795369842592187
Visa_mpagominimo	0.00455583981225423	0.00606654111572909	0.00896216074012365
ccaja_ahorro	0.0045476728190603	0.00358554766010173	0.00282369447976498
Visa_mfinanciacion_limite	0.00436204333258276	0.00476345234433541	0.00653308194852458
mtransferencias_recibidas	0.00435547798307727	0.00425509899256439	0.00722585171219363
Visa_mpagospesos_lag1	0.00423154585641304	0.00516088398328317	0.00813785241373263
cliente_antiguedad_lag1	0.0042284482798074	0.00495969379927837	0.0087429298022537
mactivos_margen_lag1	0.00416122814872777	0.00696145906273742	0.00769939053799272
mactivos_margen_delta1	0.00409395191684497	0.00367827401141919	0.00736615951243039
mrentabilidad_lag1	0.00385532175188716	0.00369000991537875	0.00738369798745999
chomebanking_trx_delta1	0.00383843074172102	0.00670690779318641	0.00702415924935327
Master_mfinanciacion_limite	0.00383092405766533	0.00502160698894601	0.00709431314947165
mcuentas_saldo_lag1	0.00382747962985126	0.00608716752759691	0.0073573902749156
Visa_fultimo_cierre	0.00381570499811849	0.0039680783154613	0.00666462051124655
cliente_antiguedad	0.00380861042043918	0.00367090476685006	0.00812908317621783
cproductos	0.00380666658895557	0.00760232133310899	0.0077870829131407
Visa_mpagominimo_lag1	0.00368951274778926	0.0057811159764805	0.00698908229929408
mcaja_ahorro_dolares_lag1	0.00368916669606176	0.00381556423826072	0.00670846669882054
ctrx_quarter_lag1	0.00356592230335323	0.00629511995148355	0.00846231420178016
Visa_mpagospesos_delta1	0.0035484717899962	0.00501057654130176	0.00798877537598106
Master_mfinanciacion_limite_lag1	0.00334740139974516	0.00600216489218363	0.00623492787302144
chomebanking_trx_lag1	0.00333379388507747	0.00351508698952228	0.00707677467444206
mtransferencias_recibidas_lag1	0.00331538982379573	0.00536647235545227	0.00668215898627614
ccomisiones_mantenimiento_delta1	0.00327117781681277	0.00525099746325662	0.00141184723988249
Visa_mpagospesos	0.0032585198042424	0.00558056068800141	0.00705046696189766
Visa_cconsumos_lag1	0.00313542717435428	0.00416473919404509	0.00568246590958916
Visa_msaldototal	0.00304485092195132	0.00199002329627374	0.00392861840662954
Visa_Finiciomora	0.00302394243896048	0.00612227519625081	0.00129784715219012
mcomisiones	0.00302231660596012	0.00340109349495651	0.00537554259657123
mtarjeta_visa_consumo_lag1	0.0030131529637871	0.00510259106991689	0.00312184855526812
Visa_mconsumospesos_lag1	0.00296242478903717	0.00256947092571446	0.00588415837242952
mcomisiones_otras	0.00292371915975187	0.00326276547123859	0.00534046564651204
thomebanking	0.00290520634028337	0.00167199119003901	0.00140307800236769
mpasivos_margen_lag1	0.00289755738952523	0.00435245833046308	0.00607708159775508
Visa_mconsumospesos	0.00287842900252092	0.00280270972940472	0.00626123558556584
mpasivos_margen_delta1	0.00286243158179152	0.00430585546791166	0.00601569693515149
Master_fultimo_cierre	0.00286099506605648	0.00261630631297316	0.00587538913491472
Master_fultimo_cierre_lag1	0.00274817178626629	0.00362690098180409	0.00578769675976674
mcaja_ahorro_dolares	0.00271270185773787	0.00547830923641126	0.00555092734686719
Visa_fultimo_cierre_lag1	0.00269798631087699	0.00276863000488538	0.00591923532248871
Visa_mfinanciacion_limite_lag1	0.0026884826915711	0.00253202110874602	0.00492831148331653
Visa_mpagominimo_delta1	0.00262020848169217	0.00285885391135769	0.0050686192835533
mcuenta_debitos_automaticos	0.002614293058889	0.00672716972939671	0.00426184943219187
ccomisiones_otras	0.0024182811263487	0.00449194655242709	0.00434954180733985
Visa_msaldopesos	0.00241635442246989	0.0039459531499799	0.00517385013373087
cmobile_app_trx	0.00239210404958217	0.00265779257089995	0.00470031130793178
Visa_mconsumospesos_delta1	0.00235446464238528	0.00358589303659817	0.00546323497171921
Visa_mlimitecompra	0.00230538522307536	0.0030600646345397	0.00399000306923313
Visa_msaldopesos_lag1	0.0023012326967527	0.00275618318770735	0.00337615644319726
Visa_cconsumos	0.00229613289209907	0.00287730536836086	0.00474415749550577
Visa_mconsumosdolares_lag1	0.00227173059916561	0.00253777313942861	0.00482308063313895
Visa_mlimitecompra_lag1	0.00225378962845124	0.00262826557101105	0.00370061823124479
mcomisiones_mantenimiento_lag1	0.00224489742536435	0.00628918738825444	0.00396369535668874
mtransferencias_recibidas_delta1	0.00223616883556213	0.00376987442171601	0.00520892708379007
mtarjeta_visa_debitos_automaticos_lag1	0.00223070488900274	0.00439943286875259	0.00432323409479546
tcallcenter	0.00222897420329866	0.000823930685273023	0.000973385364142588
mtransferencias_emitidas	0.00215001487260477	0.00612250529566779	0.00562108124698557
Master_mlimitecompra	0.00214913306823365	0.00258474252397625	0.0036830797562152
mtransferencias_emitidas_lag1	0.00214820865569133	0.00386645759092916	0.00628754329811023
mcomisiones_otras_lag1	0.00211999725594688	0.00132482482936295	0.00391984916911475
mpayroll_lag1	0.00211744182450214	0.00575601937564267	0.00441092646994344
ccomisiones_otras_lag1	0.00211291248214924	0.00390105056750772	0.00415661858201429
mcomisiones_lag1	0.00209533479621094	0.00143306924906868	0.00403384925680712
ccomisiones_mantenimiento	0.0020609552076902	0.00290693847470027	0.00143815495242689
cmobile_app_trx_lag1	0.00200336313477446	0.00369694495719429	0.00452492655763581
mtarjeta_visa_debitos_automaticos_delta1	0.00196716816990583	0.00501044413560958	0.0031920024553865
ctarjeta_debito_trx	0.00196401295424631	0.00156223975557464	0.00279738676722059
mtarjeta_visa_debitos_automaticos	0.00195429849933208	0.00284004487561628	0.00375323365633358
mtransferencias_emitidas_delta1	0.00193630598258408	0.00371882539572659	0.00374446441881878
Visa_msaldototal_lag1	0.00191680700377495	0.00192794852164003	0.00302538694260534
mcomisiones_otras_delta1	0.00189021119002804	0.00210536252379337	0.00356907966852282
Visa_msaldopesos_delta1	0.00188338356204279	0.0026123209546917	0.00353400271846363
cprestamos_personales	0.00184277919418696	0.00281610256137944	0.00102600078923138
mpayroll_delta1	0.00182156380696736	0.00923178452724808	0.0045775419827246
ccallcenter_trx_delta1	0.00176388625784321	0.00248639321289422	0.00125400096461613
Visa_mconsumosdolares	0.00174675612542701	0.00255302419851319	0.00372692594378919
mpagomiscuentas	0.00174196874994127	0.00381738964816124	0.00308677160520893
ccaja_ahorro_delta1	0.00173285222591787	0.00540291681380205	0.000578769675976674
Visa_Finiciomora_lag1	0.00170773589025435	0.00406506241547676	0.000876923751479809
Master_mlimitecompra_lag1	0.00166044242862236	0.00200284853452851	0.00295523304248696
cproductos_lag1	0.00164316404652971	0.00215008161789648	0.00343754110580085
ctransferencias_recibidas	0.00161820391816993	0.00239554623418641	0.00295523304248696
Visa_msaldototal_delta1	0.00161465765279596	0.00268496112755511	0.0036830797562152
mcomisiones_delta1	0.00158932651096471	0.00260943690557629	0.00332354101810848
mautoservicio	0.0015793477298447	0.00546160755056746	0.00379707984390757
ctarjeta_visa_trx_lag1	0.00157895806902765	0.00484093127450374	0.00369184899373
ctransferencias_recibidas_lag1	0.00156015722817083	0.00305110667324503	0.00370061823124479
Visa_cconsumos_delta1	0.00151389516434865	0.00306202055537436	0.00313061779278292
ccallcenter_trx	0.0015055665494883	0.00569939347040435	0.00238523260402508
mtarjeta_visa_consumo_delta1	0.00149283980237844	0.00355928775361461	0.0027535405796466
internet	0.00139211806050507	0.0034605616130526	0.00216600166615513
Visa_mconsumosdolares_delta1	0.00138647126239072	0.00219555649308857	0.00291138685491297
Master_mpagominimo_lag1	0.00138225841438405	0.0019116361706793	0.00221861709124392
mautoservicio_lag1	0.0013434604035548	0.00261375066332211	0.0031920024553865
mtarjeta_master_consumo	0.00131875436155265	0.00143083502617238	0.00117507782698294
ctarjeta_debito	0.00131593337337924	0.00171830551883534	0.00254307887929145
Master_mpagominimo	0.00129179797377573	0.00489949460773821	0.00285000219230938
Master_mpagospesos_lag1	0.00127626737105622	0.00303862203669642	0.00267461744201342
cprestamos_personales_delta1	0.00126778567053671	0.00369620956370188	0.000517385013373087
ccaja_seguridad_lag1	0.00126592788121649	0.000603151658905821	0.000324461788047529
mpagomiscuentas_lag1	0.00126099815234627	0.00338804368997825	0.00252554040426185
ctarjeta_visa_debitos_automaticos_lag1	0.00125263163786593	0.00291364152234079	0.00243784802911387
ctransferencias_emitidas	0.00123422676593772	0.00531835073064233	0.00294646380497216
ccomisiones_otras_delta1	0.00122732203888944	0.00171511186625539	0.00235892489148069
mcomisiones_mantenimiento_delta1	0.00122559660684187	0.00844565570498826	0.00171000131538563
cmobile_app_trx_delta1	0.00120916560380315	0.002732531150403	0.00285877142982418
Master_fultimo_cierre_delta1	0.00119678499835481	0.00189423850231042	0.00232384794142149
ctarjeta_debito_trx_lag1	0.00117935098033096	0.00441159986806254	0.00325338711799009
mcuenta_debitos_automaticos_lag1	0.00115829601349764	0.00248459789175146	0.00265707896698382
ctarjeta_debito_lag1	0.00111694424197899	0.00179658479480187	0.00205200157846275
mautoservicio_delta1	0.0010619088377931	0.005555945355707	0.0027710790546762
Master_msaldototal	0.00105450777962485	0.00248498086024751	0.00270969439207261
Visa_fultimo_cierre_delta1	0.0010312667102419	0.00220888785911231	0.00201692462840356
Master_msaldopesos	0.00101527606346054	0.00245802838179979	0.0018415398781076
ctransferencias_emitidas_lag1	0.000991034901897559	0.00348178995165615	0.00210461700355154
Master_mpagospesos_delta1	0.000982426130207343	0.00415217747873921	0.00199061691585917
ccaja_seguridad	0.000972740457408844	0.00269563429962241	0.00059630815100627
cplazo_fijo	0.000940107861967322	0.00236858094717431	0.000403384925680712
Master_status_lag1	0.000939906865829883	0.00225469803068804	0.000385846450651116
mdescubierto_preacordado_lag1	0.000924773510639242	0.000900689986335873	0.00110492392686456
internet_lag1	0.000913996064735634	0.00248236435096805	0.00165738589029684
Master_mpagospesos	0.000860063634294014	0.00310968440664063	0.00264830972946902
ctransferencias_emitidas_delta1	0.000797608308608642	0.00303757779764268	0.00168369360284123
Master_msaldopesos_lag1	0.00078744560391452	0.0018951215353497	0.00142938571491209
ccajas_consultas_delta1	0.000782033133124012	0.00385822933885276	0.000754154426272636
ctransferencias_recibidas_delta1	0.000776962986756928	0.00216569086204188	0.0018503091156224
ccuenta_debitos_automaticos_lag1	0.000758996445934949	0.00315971882759213	0.00151707809006007
ctarjeta_visa_debitos_automaticos	0.000758498516053615	0.00125410813907646	0.00149953961503047
ctarjeta_visa_trx_delta1	0.000747805894497968	0.00211334536680778	0.00192046301574078
mextraccion_autoservicio_delta1	0.000739721504036154	0.00325844011757354	0.00190292454071119
ctarjeta_debito_trx_delta1	0.000731376663648388	0.00343486043281778	0.00197307844082957
Master_msaldototal_lag1	0.000727524022154527	0.00129646492463943	0.00162230894023765
thomebanking_lag1	0.000706368933840259	0.000838547379364146	0.00118384706449774
mextraccion_autoservicio	0.000703374148601771	0.00197483029257566	0.00175384750295962
mextraccion_autoservicio_lag1	0.000692750817694646	0.00114669051599123	0.00205200157846275
Visa_mpagado	0.000688212878081733	0.00322814142062809	0.00198184767834437
Master_mconsumospesos_lag1	0.000688073552465191	0.00261707179522332	0.00188538606568159
ccuenta_debitos_automaticos	0.0006873928756607	0.00228550853967659	0.00159600122769325
tcuentas_lag1	0.000675429602920288	0.00376204293197423	0.000508615775858289
matm_lag1	0.000673507845053352	0.00188755273486328	0.00149077037751567
mprestamos_prendarios	0.000642784950989428	0.00582718982258577	0.000640154338580261
mcuenta_debitos_automaticos_delta1	0.000641764188039744	0.00368007683580381	0.00161353970272285
Master_mpagominimo_delta1	0.000634831145134483	0.00290134090469351	0.0013592318147937
cpagomiscuentas	0.000622124265652537	0.00256154628966719	0.00142061647739729
ccaja_ahorro_lag1	0.00060513439185151	0.00109725946179157	0.000973385364142588
ccomisiones_mantenimiento_lag1	0.000599801906116018	0.00126170536093356	0.00096461612662779
Master_mconsumospesos	0.000599507748029681	0.00172939955455959	0.00164861665278204
mtarjeta_master_consumo_lag1	0.000576637912072193	0.00223463004191123	0.000912000701539001
cpagomiscuentas_lag1	0.000555413797119705	0.00091040880667108	0.00132415486473451
Master_msaldototal_delta1	0.000551536140180693	0.00213670993142155	0.00108738545183496
mplazo_fijo_dolares_delta1	0.000543438734251647	0.00438099323503962	0.000631385101065462
mpagomiscuentas_delta1	0.000534237459310799	0.00155979043974507	0.00152584732757487
Master_mfinanciacion_limite_delta1	0.000523047072149535	0.00407665886524421	0.000929539176568597
cextraccion_autoservicio_lag1	0.000516579623800931	0.00280180358031729	0.00121892401455693
Visa_mpagosdolares	0.000515724672807798	0.000930456938383581	0.00109615468934976
ctarjeta_visa_debitos_automaticos_delta1	0.000515387747123353	0.00195093216409643	0.000815539088876222
Master_msaldopesos_delta1	0.000494857111482887	0.00172029289265355	0.00114000087692375
cpayroll_trx_lag1	0.000489929204462071	0.00087354841103527	0.000745385188757838
Visa_msaldodolares_lag1	0.000489806729905302	0.00173936507239225	0.00134169333976411
cprestamos_personales_lag1	0.000480658405583999	0.00220171998942821	0.000675231288639453
Visa_mpagado_delta1	0.000467717456531216	0.00151315028835533	0.000912000701539001
Master_cconsumos	0.000463794986995215	0.0015436483138471	0.00105230850177577
cextraccion_autoservicio	0.00046079679542114	0.0018411638283903	0.00104353926426097
mplazo_fijo_dolares	0.000448940529617522	0.00229893085408649	0.000473538825799097
mcaja_ahorro_adicional_lag1	0.000430587900179654	0.00491416685613521	0.000868154513965011
Visa_status_lag1	0.000427786825046034	0.000866672713041696	0.000245538650414346
ccajas_trx_delta1	0.000424292543034784	0.00103818045120759	0.000473538825799097
matm	0.000413063786754761	0.00101340967296317	0.00123646248958653
tmobile_app	0.000402906037850951	0.000210089332009755	0.000833077563905818
Master_mconsumospesos_delta1	0.000400085408260994	0.00135049417766262	0.00101723155171658
Visa_mpagosdolares_lag1	0.000396449755904122	0.000669834181943608	0.000912000701539001
Visa_status_delta1	0.000395768698739586	0.000648904229836979	0.000377077213136318
ccajas_otras_delta1	0.000394097390080258	0.00102177957715101	0.000175384750295962
ccallcenter_trx_lag1	0.000390081334443221	0.00276507233138983	0.00078046213881703
Visa_mfinanciacion_limite_delta1	0.000388285483637529	0.00126780883133833	0.000850616038935415
Master_cconsumos_lag1	0.000382660648118328	0.00103873205316964	0.000833077563905818
Visa_Fvencimiento_delta1	0.000371006766287188	0.000229148324232462	0.000640154338580261
tpaquete7	0.000369184104176321	0.00177046388776493	0.000289384837988337
mttarjeta_master_debitos_automaticos	0.000360076906566306	0.003592872188381	0.000798000613846626
thomebanking_delta1	0.00035236382338457	0.000899801420603105	0.000692769763669049
tcallcenter_lag1	0.000346071743530649	0.000909401856455663	0.000447231113254703
matm_delta1	0.000342136700522778	0.00122922602484932	0.00102600078923138
mttarjeta_master_debitos_automaticos_lag1	0.000339075577529537	0.00128350546172476	0.000657692813609857
ctarjeta_master_trx	0.000337503570026076	0.0029189385079313	0.00102600078923138
catm_trx_lag1	0.000332866991183032	0.00206100434320266	0.000876923751479809
Master_Fvencimiento_delta1	0.000324630410250666	0.000163844048196583	0.000657692813609857
Visa_msaldodolares	0.000318854967605928	0.00109285528619185	0.000754154426272636
Master_mlimitecompra_delta1	0.000308525125899594	0.00184620911432211	0.000684000526154251
Visa_msaldodolares_delta1	0.000297104283444092	0.00233557615678904	0.000876923751479809
Visa_mpagado_lag1	0.000282581474662793	0.00147376349813268	0.000789231376331828
catm_trx	0.000275193535995886	0.00134214466107134	0.000666462051124655
Master_cconsumos_delta1	0.000268729087365169	0.000782681044730887	0.000587538913491472
ccuenta_debitos_automaticos_delta1	0.000263764736591719	0.0023233758097375	0.000464769588284299
cpagomiscuentas_delta1	0.000261250284785723	0.00158240695388268	0.000648923576095059
Visa_delinquency	0.000256125218994635	0.000235963617339563	0.000140307800236769
tcallcenter_delta1	0.000253317691300363	0.000620539398742546	0.000438461875739904
minversion1_pesos	0.000244735380122529	0.00263798219342693	0.000236769412899548
ccajas_extracciones	0.000242824978389763	0.0022495212485479	0.000543692725917481
Visa_mconsumototal	0.000239374593418264	0.000191023746029051	0.000543692725917481
mforex_sell	0.000233526247454261	0.00108692924093042	0.000570000438461876
Visa_fechaalta_delta1	0.000233309711009088	0.000506761376061649	0.00055246196343228
mforex_sell_lag1	0.000231571665342856	0.00064557498837133	0.00055246196343228
